user_id,last_updated,vector_kv
4109,2025-09-29 19:30:59.274360,"['sculpture:0.43', 'portrait:0.45', 'oil_painting:0.54', 'minimalist:0.55', 'large_canvas:0.65', 'classical:0.18', 'abstract_art:0.19']"
4111,2025-10-13 03:05:34.779029,"['mixed_media:0.44', 'minimalist:0.67', 'watercolor:0.74', 'abstract_art:0.29', 'sculpture:0.77', 'small_art:0.53', 'portrait:0.33', 'colorful:0.65']"
4114,2025-10-06 16:04:54.840112,"['realism:0.32', 'landscape:0.63', 'abstract_art:0.69', 'watercolor:0.71', 'digital_art:0.18', 'minimalist:0.17', 'mixed_media:0.11']"
4115,2025-07-31 00:09:08.542438,"['large_canvas:0.98', 'colorful:0.31', 'classical:0.61']"
4118,2025-08-21 17:28:07.209258,"['portrait:0.33', 'contemporary:0.92', 'classical:0.32']"
4120,2025-08-12 15:14:46.350793,"['classical:0.32', 'abstract_art:0.12']"
4121,2025-08-10 16:16:31.404838,"['portrait:0.64', 'realism:0.11', 'sculpture:0.81', 'abstract_art:1', 'landscape:0.51', 'digital_art:0.96', 'classical:0.67', 'oil_painting:0.23']"
4123,2025-08-15 09:31:16.413907,"['colorful:0.17', 'minimalist:0.58', 'large_canvas:0.58']"
4126,2025-07-16 14:33:36.819409,"['oil_painting:0.48', 'colorful:0.53']"
4127,2025-07-26 06:36:03.730659,"['landscape:0.56', 'mixed_media:0.92', 'realism:0.66', 'large_canvas:0.49', 'contemporary:0.48']"
4130,2025-10-07 11:17:15.945125,"['watercolor:0.67', 'colorful:0.18', 'large_canvas:0.65', 'small_art:0.41', 'realism:0.56', 'oil_painting:0.46', 'digital_art:0.9']"
4133,2025-08-23 15:54:34.125617,"['digital_art:0.7', 'minimalist:0.15', 'sculpture:0.8']"
4135,2025-08-30 22:27:18.396030,"['sculpture:0.31', 'digital_art:0.14', 'large_canvas:0.58', 'colorful:0.11', 'mixed_media:0.35', 'watercolor:0.35']"
4136,2025-08-06 07:10:33.818040,"['large_canvas:0.91', 'oil_painting:0.69', 'contemporary:0.54']"
4139,2025-10-06 13:57:37.434977,"['contemporary:0.97', 'classical:0.51', 'small_art:0.71', 'realism:0.28']"
4141,2025-10-01 05:54:17.290894,"['portrait:0.93', 'sculpture:0.77', 'realism:0.41', 'classical:0.72', 'small_art:0.5', 'digital_art:0.79', 'contemporary:0.72']"
4142,2025-07-11 06:27:33.569270,"['contemporary:0.1', 'mixed_media:0.21', 'landscape:0.25', 'sculpture:0.7', 'colorful:0.42', 'large_canvas:0.38', 'watercolor:0.8']"
4144,2025-07-31 16:21:19.510777,"['digital_art:0.54', 'large_canvas:0.43', 'contemporary:0.3', 'portrait:0.17', 'sculpture:0.85']"
4148,2025-08-18 16:44:16.720443,"['mixed_media:0.55', 'realism:0.13', 'watercolor:0.71', 'large_canvas:0.56']"
4150,2025-09-27 23:15:48.138049,"['contemporary:0.73', 'sculpture:0.19', 'portrait:0.93', 'large_canvas:0.22', 'colorful:0.86', 'mixed_media:0.55', 'digital_art:0.49']"
4151,2025-10-15 07:35:50.409313,"['large_canvas:0.72', 'realism:0.84', 'watercolor:0.46']"
4153,2025-09-01 13:31:25.145203,"['classical:0.98', 'portrait:0.65', 'small_art:0.37', 'mixed_media:0.72', 'watercolor:0.45', 'abstract_art:0.64', 'sculpture:0.83', 'colorful:0.92']"
4154,2025-10-06 12:12:36.177476,"['small_art:0.71', 'realism:0.86', 'sculpture:0.47', 'digital_art:0.42', 'landscape:0.83']"
4156,2025-08-22 12:58:59.818842,"['oil_painting:0.46', 'mixed_media:0.39', 'contemporary:0.7', 'colorful:0.81', 'minimalist:0.34', 'large_canvas:0.73', 'digital_art:0.45', 'classical:0.21']"
4159,2025-07-19 11:06:05.824485,"['large_canvas:0.79', 'colorful:0.88', 'digital_art:0.47', 'classical:0.41', 'realism:0.2']"
4160,2025-08-25 15:21:46.582105,"['contemporary:0.61', 'abstract_art:0.27', 'small_art:0.46', 'classical:0.74', 'portrait:0.37']"
4162,2025-08-03 10:39:43.489869,"['large_canvas:0.41', 'digital_art:0.77', 'contemporary:0.58', 'small_art:0.19', 'sculpture:0.12', 'colorful:0.63', 'classical:0.6']"
4165,2025-07-24 01:57:04.398143,"['mixed_media:0.16', 'small_art:0.64', 'digital_art:0.34', 'watercolor:0.29', 'sculpture:0.8', 'portrait:0.15']"
4166,2025-10-15 22:33:29.773367,"['abstract_art:0.44', 'minimalist:0.64', 'oil_painting:0.35']"
4168,2025-10-01 11:30:38.237848,"['oil_painting:0.44', 'large_canvas:0.37', 'sculpture:0.19', 'portrait:0.97', 'colorful:0.9', 'realism:0.36', 'landscape:0.8']"
4169,2025-08-15 18:56:09.532618,"['colorful:0.69', 'large_canvas:0.91', 'contemporary:0.81', 'realism:0.17', 'landscape:0.21', 'portrait:0.11', 'minimalist:0.98']"
4175,2025-10-15 20:55:10.124654,"['digital_art:0.73', 'realism:0.98', 'classical:0.21', 'small_art:0.96', 'large_canvas:0.62', 'contemporary:0.67', 'minimalist:0.32']"
4177,2025-08-13 12:25:09.215401,"['colorful:0.58', 'minimalist:0.91', 'contemporary:0.38']"
4180,2025-07-20 20:52:27.431492,"['large_canvas:0.23', 'portrait:0.21', 'contemporary:0.18']"
4184,2025-10-02 15:10:20.301916,"['large_canvas:0.98', 'realism:0.75', 'small_art:0.51']"
4186,2025-10-08 20:26:26.755519,"['oil_painting:0.43', 'portrait:0.75', 'large_canvas:0.54', 'realism:0.95', 'colorful:0.21', 'minimalist:0.45', 'contemporary:0.15']"
4187,2025-10-10 22:25:16.270681,"['landscape:0.58', 'watercolor:0.86', 'sculpture:0.99']"
4189,2025-10-04 08:41:51.935396,"['mixed_media:0.13', 'realism:0.88']"
4192,2025-07-29 16:12:23.566893,"['classical:0.87', 'digital_art:0.27', 'abstract_art:1', 'large_canvas:0.64', 'minimalist:0.5', 'colorful:0.85', 'oil_painting:0.69']"
4193,2025-09-26 22:04:59.561526,"['mixed_media:0.99', 'abstract_art:0.77', 'oil_painting:0.79', 'contemporary:0.75', 'watercolor:0.54', 'small_art:0.98', 'colorful:0.13']"
4195,2025-07-17 17:05:49.199220,"['mixed_media:0.98', 'abstract_art:0.8', 'portrait:0.2', 'realism:0.88']"
4196,2025-09-17 21:26:33.593029,"['oil_painting:0.32', 'digital_art:0.36', 'watercolor:0.56', 'landscape:0.67']"
4198,2025-08-19 09:15:46.422286,"['mixed_media:0.27', 'portrait:0.14', 'large_canvas:0.25']"
4199,2025-09-10 00:33:28.805127,"['watercolor:0.16', 'minimalist:0.14', 'digital_art:0.51', 'portrait:0.41', 'oil_painting:0.26', 'large_canvas:0.8']"
4201,2025-09-10 14:20:33.437889,"['landscape:0.23', 'contemporary:0.6', 'portrait:0.55', 'minimalist:0.6']"
4202,2025-08-05 12:49:57.717612,"['oil_painting:0.44', 'colorful:0.19', 'contemporary:0.68', 'mixed_media:0.75']"
4207,2025-07-27 12:08:07.163836,"['large_canvas:0.97', 'realism:0.29', 'abstract_art:0.47', 'landscape:0.25', 'small_art:0.29']"
4210,2025-09-09 03:30:05.579994,"['contemporary:0.71', 'minimalist:0.78', 'landscape:0.99']"
4211,2025-09-06 06:24:45.777296,"['minimalist:0.66', 'realism:0.9', 'colorful:0.53']"
4213,2025-09-11 07:18:20.279004,"['large_canvas:0.92', 'sculpture:0.37', 'contemporary:0.78', 'oil_painting:0.18', 'classical:0.21', 'small_art:0.31', 'colorful:0.47', 'mixed_media:0.72']"
4214,2025-09-24 03:46:46.176300,"['colorful:0.14', 'small_art:0.42', 'watercolor:0.33', 'contemporary:0.55', 'abstract_art:0.6', 'oil_painting:0.67', 'mixed_media:0.68']"
4216,2025-10-02 00:58:00.168748,"['watercolor:0.55', 'classical:0.77', 'realism:0.19']"
4217,2025-10-16 03:03:10.242339,"['abstract_art:0.42', 'portrait:0.7', 'landscape:0.9', 'colorful:0.53', 'digital_art:0.59']"
4219,2025-07-15 09:57:49.555223,"['landscape:0.61', 'oil_painting:0.54', 'classical:0.53', 'small_art:1']"
4220,2025-08-17 16:01:17.526539,"['abstract_art:0.45', 'mixed_media:0.78', 'oil_painting:0.93', 'portrait:0.14']"
4223,2025-07-20 06:06:20.180622,"['minimalist:0.11', 'small_art:0.99', 'digital_art:0.36', 'classical:0.62', 'mixed_media:0.33', 'abstract_art:0.22', 'sculpture:0.81']"
4225,2025-07-31 23:53:01.268534,"['small_art:0.76', 'digital_art:0.89', 'abstract_art:0.83', 'sculpture:0.3', 'mixed_media:0.21']"
4226,2025-09-16 17:32:44.356324,"['sculpture:0.95', 'classical:0.55', 'colorful:0.84', 'mixed_media:0.5', 'small_art:0.22']"
4228,2025-09-30 13:16:53.685797,"['large_canvas:0.52', 'contemporary:0.16']"
4229,2025-08-29 22:43:13.241438,"['portrait:0.31', 'classical:0.14', 'mixed_media:0.11', 'watercolor:0.37', 'oil_painting:0.72', 'colorful:0.78']"
4231,2025-07-21 09:43:31.931152,"['landscape:0.16', 'small_art:0.42', 'watercolor:0.97', 'oil_painting:0.89', 'mixed_media:0.53', 'portrait:0.18']"
4232,2025-08-06 12:58:18.276752,"['large_canvas:0.12', 'oil_painting:0.53', 'realism:0.77', 'contemporary:0.82', 'digital_art:0.57']"
4234,2025-09-01 23:56:23.692132,"['small_art:0.41', 'digital_art:0.58', 'colorful:0.81', 'contemporary:0.25', 'portrait:0.33', 'realism:0.58', 'classical:0.38']"
4235,2025-08-27 20:27:08.035953,"['colorful:0.67', 'landscape:0.27', 'minimalist:0.47', 'portrait:0.49']"
4237,2025-08-13 02:16:21.231573,"['mixed_media:0.94', 'small_art:0.31', 'realism:0.67', 'large_canvas:0.95', 'portrait:0.59', 'minimalist:0.71', 'landscape:0.78']"
4238,2025-07-11 16:59:21.853042,"['mixed_media:0.88', 'oil_painting:0.3', 'sculpture:0.5', 'portrait:0.14', 'landscape:0.28', 'contemporary:0.56']"
4243,2025-10-15 16:00:42.541094,"['oil_painting:0.76', 'abstract_art:0.4', 'sculpture:0.64', 'landscape:0.74', 'digital_art:0.55', 'small_art:0.76']"
4244,2025-08-30 01:31:25.338757,"['large_canvas:0.75', 'contemporary:0.99', 'sculpture:0.61', 'watercolor:0.78', 'landscape:0.96']"
4246,2025-08-31 07:41:51.484802,"['realism:0.79', 'contemporary:0.58', 'minimalist:0.85', 'landscape:0.9', 'portrait:0.19', 'classical:0.18', 'watercolor:0.27', 'mixed_media:0.9']"
4247,2025-10-01 06:35:39.797389,"['sculpture:0.9', 'landscape:0.99', 'mixed_media:0.76', 'abstract_art:0.24']"
4249,2025-07-24 07:51:15.643903,"['oil_painting:0.42', 'realism:0.26', 'landscape:0.98', 'classical:0.98', 'digital_art:0.19', 'small_art:0.2', 'colorful:0.7', 'abstract_art:0.3', 'sculpture:1']"
4250,2025-09-23 23:31:41.112093,"['colorful:0.33', 'landscape:0.12', 'portrait:0.57', 'contemporary:0.35', 'digital_art:0.68']"
4252,2025-07-14 20:17:46.515848,"['minimalist:0.8', 'watercolor:0.67', 'sculpture:0.25', 'abstract_art:0.72', 'colorful:0.99', 'portrait:0.15']"
4253,2025-10-06 17:31:42.931555,"['digital_art:0.38', 'large_canvas:0.45', 'oil_painting:0.32', 'colorful:0.42', 'minimalist:0.63', 'sculpture:0.47']"
4255,2025-07-08 19:20:54.321036,"['sculpture:0.2', 'landscape:0.51', 'digital_art:0.95', 'oil_painting:0.28', 'mixed_media:0.63', 'realism:0.97']"
4256,2025-08-05 13:48:12.758343,"['classical:0.12', 'watercolor:0.98', 'realism:0.65', 'landscape:0.82']"
4258,2025-09-05 23:40:07.868075,"['small_art:0.11', 'contemporary:0.75', 'classical:0.26', 'abstract_art:0.17']"
4259,2025-09-10 01:18:12.641697,"['digital_art:0.92', 'oil_painting:0.25']"
4261,2025-10-07 12:21:52.627728,"['abstract_art:0.93', 'large_canvas:0.23', 'mixed_media:0.8', 'minimalist:0.15', 'digital_art:0.96']"
4262,2025-08-26 10:51:45.910910,"['oil_painting:0.97', 'abstract_art:0.37', 'mixed_media:0.9', 'classical:0.22', 'sculpture:0.54', 'small_art:0.98', 'portrait:0.75']"
4267,2025-08-25 22:07:05.671288,"['mixed_media:0.22', 'realism:0.99', 'colorful:0.8', 'large_canvas:0.79', 'portrait:0.68']"
4268,2025-07-28 18:27:53.484188,"['portrait:0.3', 'contemporary:0.68', 'landscape:0.43', 'digital_art:0.95', 'large_canvas:0.11', 'small_art:0.99', 'realism:0.92']"
4270,2025-08-13 20:43:20.155362,"['digital_art:0.79', 'landscape:0.9', 'sculpture:0.72', 'large_canvas:0.88', 'watercolor:0.82']"
4271,2025-08-28 16:42:05.607104,"['digital_art:0.43', 'small_art:0.96', 'landscape:0.26', 'portrait:0.63', 'minimalist:0.27', 'oil_painting:0.71', 'colorful:0.52']"
4276,2025-09-11 13:30:17.768098,"['landscape:0.76', 'contemporary:0.12', 'oil_painting:0.11', 'realism:0.72', 'portrait:1']"
4277,2025-08-27 07:20:12.226783,"['watercolor:0.65', 'colorful:0.65', 'minimalist:0.72', 'landscape:0.86', 'classical:0.82', 'oil_painting:0.7', 'small_art:0.79', 'portrait:1']"
4282,2025-08-02 03:16:57.956275,"['sculpture:0.77', 'small_art:0.64', 'mixed_media:0.82', 'contemporary:0.5', 'large_canvas:0.31', 'abstract_art:0.27']"
4283,2025-08-10 05:21:28.935537,"['contemporary:0.85', 'abstract_art:0.7', 'minimalist:0.87', 'colorful:0.12', 'digital_art:0.2', 'portrait:0.86']"
4285,2025-09-06 20:00:44.237934,"['realism:0.97', 'classical:0.35', 'minimalist:1', 'landscape:0.24', 'colorful:0.9', 'digital_art:0.24']"
4286,2025-07-21 06:57:07.638678,"['minimalist:0.98', 'sculpture:0.47', 'watercolor:0.34', 'landscape:0.41', 'abstract_art:0.89', 'large_canvas:0.37', 'portrait:0.38', 'realism:0.98']"
4288,2025-08-02 14:21:22.139413,"['portrait:0.9', 'landscape:0.3', 'abstract_art:0.58', 'colorful:0.51', 'oil_painting:0.56', 'realism:0.67', 'digital_art:0.54']"
4289,2025-10-11 15:28:45.567600,"['watercolor:0.73', 'large_canvas:0.24', 'small_art:0.47']"
4291,2025-07-14 00:35:53.696836,"['mixed_media:0.83', 'oil_painting:0.1', 'colorful:0.87', 'portrait:0.37', 'watercolor:0.25', 'small_art:0.42']"
4292,2025-08-12 12:39:25.421345,"['portrait:0.14', 'contemporary:0.47', 'abstract_art:0.44', 'minimalist:0.36', 'landscape:0.64', 'colorful:0.79', 'classical:0.44']"
4294,2025-07-15 07:03:47.737007,"['sculpture:0.92', 'digital_art:0.75', 'abstract_art:0.39', 'oil_painting:0.6', 'colorful:0.35', 'watercolor:0.64']"
4295,2025-09-13 08:13:59.577205,"['minimalist:0.15', 'realism:0.35', 'contemporary:0.44', 'classical:0.56']"
4298,2025-10-16 11:40:45.954483,"['large_canvas:0.42', 'mixed_media:0.29', 'contemporary:0.67', 'small_art:0.19', 'sculpture:0.34', 'abstract_art:0.81', 'watercolor:0.47', 'digital_art:0.4', 'landscape:0.61', 'realism:0.15']"
4300,2025-08-29 06:11:16.166822,"['abstract_art:0.81', 'small_art:0.9', 'watercolor:0.19', 'contemporary:0.59', 'sculpture:0.98', 'mixed_media:0.95', 'minimalist:0.75', 'large_canvas:0.27']"
4301,2025-07-25 14:29:41.273451,"['sculpture:0.15', 'small_art:0.16', 'colorful:0.76', 'realism:0.49', 'classical:0.38', 'mixed_media:0.26', 'contemporary:0.24', 'large_canvas:0.44']"
4303,2025-07-25 18:45:57.390357,"['colorful:0.86', 'oil_painting:0.81', 'sculpture:0.83', 'abstract_art:0.18', 'mixed_media:0.41']"
4304,2025-09-16 20:14:03.641407,"['watercolor:0.35', 'oil_painting:0.53', 'contemporary:0.92', 'colorful:0.28', 'realism:0.54', 'mixed_media:0.51', 'landscape:0.4', 'small_art:0.12']"
4306,2025-07-17 03:36:11.280601,"['classical:0.47', 'landscape:0.49', 'large_canvas:0.63', 'portrait:0.55', 'minimalist:0.53']"
4307,2025-08-28 01:30:36.207908,"['watercolor:0.18', 'digital_art:0.91', 'colorful:0.76', 'oil_painting:0.39', 'small_art:0.79', 'minimalist:0.27', 'realism:0.69']"
4309,2025-08-20 23:21:14.566521,"['watercolor:0.62', 'small_art:0.62', 'sculpture:0.33', 'oil_painting:0.86', 'minimalist:0.78', 'abstract_art:0.59']"
4310,2025-08-07 18:50:36.732904,"['large_canvas:0.21', 'portrait:0.84', 'classical:0.59', 'mixed_media:0.22', 'colorful:0.75', 'realism:0.52']"
4313,2025-09-02 20:31:41.633909,"['small_art:0.52', 'watercolor:0.14', 'mixed_media:0.62', 'colorful:0.98']"
4315,2025-07-12 19:33:14.355353,"['large_canvas:0.4', 'digital_art:0.6', 'sculpture:0.77', 'oil_painting:0.85', 'portrait:0.4']"
4316,2025-07-11 12:16:56.842318,"['contemporary:0.68', 'classical:0.83', 'watercolor:0.58', 'large_canvas:0.42', 'oil_painting:0.23', 'mixed_media:0.25', 'abstract_art:0.47']"
4318,2025-07-31 15:43:29.019295,"['oil_painting:0.46', 'classical:0.39', 'sculpture:0.36', 'minimalist:0.81']"
4319,2025-08-28 00:50:34.122791,"['portrait:0.47', 'oil_painting:0.4', 'digital_art:0.66', 'minimalist:0.71', 'sculpture:0.38']"
4321,2025-07-23 12:07:52.894893,"['contemporary:0.6', 'classical:0.22', 'small_art:0.6', 'oil_painting:0.48', 'digital_art:0.7']"
4322,2025-08-18 23:48:36.499296,"['mixed_media:0.6', 'sculpture:0.32', 'landscape:0.59', 'realism:0.68', 'portrait:0.87', 'classical:0.91', 'abstract_art:0.95']"
4328,2025-07-16 05:20:17.639871,"['digital_art:0.14', 'large_canvas:0.53', 'contemporary:0.61']"
4331,2025-10-11 16:37:19.039687,"['abstract_art:0.5', 'portrait:0.32', 'watercolor:0.77', 'minimalist:0.39', 'small_art:0.11', 'realism:0.19']"
4333,2025-08-31 23:19:07.527058,"['large_canvas:0.43', 'classical:0.49', 'contemporary:0.15', 'sculpture:0.17', 'colorful:0.32', 'mixed_media:0.2', 'watercolor:0.39']"
4336,2025-08-21 16:41:19.684171,"['colorful:0.7', 'small_art:0.96', 'oil_painting:0.68']"
4337,2025-10-10 16:23:27.093774,"['abstract_art:0.99', 'digital_art:0.77', 'portrait:0.32', 'classical:0.71', 'watercolor:0.88', 'contemporary:0.35']"
4339,2025-07-11 10:30:35.924312,"['landscape:0.92', 'mixed_media:0.44', 'portrait:0.54']"
4340,2025-09-02 11:15:07.849677,"['watercolor:0.81', 'large_canvas:0.51', 'colorful:0.8', 'portrait:0.85', 'landscape:0.48']"
4345,2025-07-11 11:29:18.876510,"['mixed_media:0.69', 'small_art:0.16', 'watercolor:0.26', 'contemporary:0.62', 'large_canvas:0.81', 'landscape:0.34']"
4348,2025-08-28 07:38:19.216438,"['landscape:0.7', 'abstract_art:0.22', 'watercolor:0.47', 'sculpture:0.54', 'mixed_media:0.34', 'realism:0.65']"
4349,2025-08-15 06:39:07.752734,"['classical:0.29', 'watercolor:0.36', 'realism:0.61', 'minimalist:0.47', 'oil_painting:0.4', 'large_canvas:0.87']"
4351,2025-08-15 02:49:30.960015,"['minimalist:0.61', 'digital_art:0.93', 'abstract_art:0.83', 'landscape:0.28', 'small_art:0.79']"
4352,2025-09-19 00:09:53.922593,"['colorful:0.64', 'landscape:0.87', 'watercolor:0.26', 'abstract_art:0.11', 'large_canvas:0.71', 'digital_art:0.73', 'contemporary:0.75']"
4354,2025-10-16 11:37:24.832022,"['large_canvas:0.53', 'classical:0.39', 'oil_painting:0.94', 'colorful:0.87', 'minimalist:0.93']"
4355,2025-08-13 03:44:09.070699,"['mixed_media:0.91', 'small_art:0.96']"
4357,2025-08-31 16:32:51.384055,"['digital_art:0.73', 'minimalist:0.41', 'large_canvas:0.52', 'small_art:0.12', 'contemporary:0.19', 'sculpture:0.22', 'portrait:0.98']"
4358,2025-08-17 03:50:31.694738,"['colorful:0.31', 'minimalist:0.33', 'realism:0.86']"
4360,2025-10-05 09:39:30.180493,"['portrait:0.82', 'contemporary:0.73', 'sculpture:0.62', 'mixed_media:0.61']"
4363,2025-09-25 11:22:44.764474,"['contemporary:0.46', 'oil_painting:0.32', 'sculpture:0.66', 'small_art:0.34', 'classical:0.67', 'colorful:0.43', 'minimalist:0.19']"
4364,2025-09-23 15:19:06.980386,"['classical:0.39', 'realism:0.21', 'mixed_media:0.22', 'abstract_art:0.64', 'colorful:0.64', 'large_canvas:0.9', 'small_art:0.38']"
4366,2025-09-28 20:48:05.844122,"['digital_art:0.98', 'sculpture:0.84', 'large_canvas:0.42', 'realism:0.84', 'contemporary:0.8']"
4367,2025-10-04 07:40:57.603058,"['realism:0.5', 'contemporary:0.63', 'minimalist:0.3', 'watercolor:0.84', 'portrait:0.5', 'mixed_media:0.92']"
4369,2025-08-11 00:46:18.434743,"['classical:0.16', 'abstract_art:0.74', 'portrait:0.89', 'oil_painting:0.7', 'mixed_media:0.79']"
4372,2025-10-01 23:27:21.774676,"['colorful:0.38', 'mixed_media:0.4', 'abstract_art:0.3', 'contemporary:0.45', 'classical:0.17', 'small_art:0.77']"
4373,2025-08-10 04:55:36.377629,"['watercolor:0.92', 'classical:0.76', 'digital_art:0.21', 'landscape:0.16']"
4375,2025-09-14 17:11:29.797299,"['contemporary:0.48', 'watercolor:1', 'digital_art:0.47', 'small_art:0.9', 'sculpture:0.46', 'portrait:0.94', 'abstract_art:0.51', 'colorful:0.34']"
4376,2025-09-16 17:43:58.217566,"['colorful:0.31', 'abstract_art:0.72', 'small_art:0.44', 'oil_painting:0.12']"
4378,2025-09-21 00:25:54.995724,"['small_art:0.36', 'watercolor:0.8', 'sculpture:0.1', 'landscape:0.47', 'realism:0.12', 'digital_art:0.27', 'minimalist:0.42', 'mixed_media:0.31']"
4379,2025-08-27 11:01:15.818573,"['portrait:0.8', 'digital_art:0.93', 'small_art:0.22', 'contemporary:0.23']"
4381,2025-09-18 05:17:09.856507,"['large_canvas:0.74', 'digital_art:0.95', 'small_art:0.23', 'portrait:0.24', 'landscape:0.49', 'contemporary:0.83', 'minimalist:0.38']"
4384,2025-10-16 04:53:05.935427,"['large_canvas:0.39', 'classical:0.86', 'portrait:0.53', 'oil_painting:0.18', 'landscape:0.66', 'small_art:0.23', 'digital_art:0.89']"
4385,2025-07-31 05:59:17.150436,"['minimalist:0.63', 'landscape:0.22', 'classical:0.49', 'portrait:0.17', 'sculpture:0.42']"
4388,2025-08-09 11:22:12.464418,"['contemporary:0.22', 'realism:0.31', 'abstract_art:0.89', 'colorful:0.45', 'minimalist:0.33', 'landscape:0.29', 'portrait:0.28', 'classical:0.23']"
4390,2025-08-02 13:13:05.583654,"['colorful:0.74', 'small_art:0.44', 'classical:0.17', 'large_canvas:0.77', 'watercolor:0.73', 'contemporary:0.14', 'sculpture:0.48']"
4391,2025-09-22 06:09:24.355952,"['classical:0.6', 'colorful:0.58']"
4393,2025-08-12 11:28:18.415757,"['contemporary:0.57', 'mixed_media:0.51', 'portrait:0.51', 'watercolor:0.81', 'classical:0.2', 'large_canvas:0.9', 'sculpture:0.79']"
4394,2025-07-29 14:07:50.404593,"['digital_art:0.85', 'oil_painting:0.98', 'watercolor:0.59']"
4396,2025-08-12 22:32:15.726428,"['abstract_art:0.6', 'oil_painting:0.38', 'digital_art:0.39', 'sculpture:0.84', 'realism:0.81', 'mixed_media:0.51']"
4397,2025-08-08 00:57:43.132122,"['digital_art:0.96', 'large_canvas:0.77', 'oil_painting:0.29']"
4399,2025-09-19 21:49:21.520483,"['landscape:0.12', 'abstract_art:0.22', 'sculpture:0.88']"
4400,2025-08-04 05:12:04.582920,"['large_canvas:0.86', 'portrait:0.47', 'watercolor:0.15', 'classical:0.6']"
4402,2025-08-29 06:54:10.047007,"['minimalist:0.29', 'colorful:0.49', 'digital_art:0.98', 'mixed_media:0.39', 'small_art:0.72', 'portrait:0.59', 'abstract_art:0.74', 'oil_painting:0.8', 'landscape:0.72']"
